-16.347	18.4491	2.77687	3.9286	24.6353	2.31146	-16.2665	18.5415	3.29475	4.02228
-16.1585	18.6821	2.90894	4.02557	-16.0729	18.7231	-16.0991	18.7403	3.40374	3.9299
-15.9831	18.8555	3.12625	3.77847	24.6758	2.25174	-15.9262	18.9344	3.50999	3.83452
-15.7646	19.1192	3.30653	3.96099	-15.7147	19.2819	-15.7481	19.1237	3.61342	3.73626
-15.5849	19.2777	3.49479	3.65671	24.8604	2.26041	-15.5649	19.308	3.71392	3.63521
-15.3941	19.4993	3.55102	3.7447	-15.4174	19.6167	-15.3767	19.4872	3.8114	3.53148
-15.1943	19.6442	3.76916	3.41155	24.8415	2.22773	-15.1838	19.6612	3.90579	3.42518
-14.9556	19.8728	3.91536	3.55096	-14.9167	20.0068	-14.9862	19.8297	3.99699	3.31643
-14.7821	20.0102	3.96677	3.28179	25.1767	2.27371	-14.7841	19.9928	4.08495	3.20535
-14.6533	20.1351	3.78326	3.17694	-14.7756	20.1032	-14.5777	20.1503	4.16958	3.09206
-14.4631	20.2636	3.81493	3.04895	24.5989	2.21935	-14.3671	20.302	4.25082	2.97668
-14.196	20.46	4.01763	3.16545	-14.0673	20.5034	-14.1526	20.448	4.32862	2.85933
-13.9732	20.5735	4.1965	2.85346	24.6852	2.16625	-13.9342	20.588	4.40292	2.74015
-13.7819	20.7222	4.15495	2.85998	-13.8405	20.7784	-13.7123	20.722	4.47367	2.61927
-13.5592	20.826	4.31053	2.56366	24.8136	2.15116	-13.4868	20.8499	4.54085	2.49681
-13.2983	20.9727	4.42841	2.61586	-13.2142	20.9737	-13.2582	20.9717	4.6044	2.37291
-13.0442	21.0814	4.58208	2.44074	24.5445	2.08549	-13.0264	21.0872	4.6643	2.2477
-12.7653	21.2458	4.72222	2.54202	-12.7118	21.3432	-12.7917	21.1965	4.72053	2.12131
-12.5278	21.3559	4.7639	2.42571	24.7351	2.10973	-12.5543	21.2994	4.77306	1.99388
-12.2419	21.5025	4.89197	2.49045	-12.1679	21.5349	-12.3143	21.3959	4.8219	1.86555
-11.965	21.5785	5.08801	2.14333	24.3747	2.05077	-12.072	21.486	4.86702	1.73644
-11.7967	21.6741	4.87042	2.09622	-11.9786	21.7567	-11.8276	21.5696	4.90844	1.60668
-11.5382	21.7495	4.98329	1.86766	24.5465	2.04934	-11.5811	21.6467	4.94615	1.47643
-11.269	21.7984	5.0141	1.78493	-11.1569	21.5707	-11.3329	21.7173	4.98017	1.34579
-11.0261	21.8634	5.04571	1.6061	24.5619	2.06339	-11.083	21.7813	5.01051	1.21491
-10.8197	21.8775	4.90379	1.46393	-10.8239	21.6462	-10.8317	21.8388	5.03719	1.08391
-10.5519	21.915	5.07188	1.12647	24.4003	1.99557	-10.5792	21.8898	5.06025	0.952912
-10.2706	21.9644	5.13845	1.12	-10.2017	21.894	-10.3256	21.9341	5.07971	0.822051
-9.9993	21.9713	5.23586	0.840857	23.7057	2.00075	-10.0711	21.972	5.09561	0.691445
-9.75308	22.0023	5.19224	0.815499	-9.77038	21.9721	-9.81592	22.0033	5.10799	0.561215
-9.48429	22.0019	5.29166	0.512685	23.8583	1.97952	-9.56019	22.0282	5.11691	0.431476
-9.27799	22.0383	5.14822	0.520216	-9.41029	22.1647	-9.3041	22.0465	5.1224	0.302344
-9.01279	22.0227	5.23738	0.222733	23.6667	1.96328	-9.04782	22.0584	5.12453	0.17393
-8.71005	22.0558	5.34949	0.273835	-8.65675	22.1083	-8.79151	22.0639	5.12336	0.046341
-8.44043	22.0317	5.46705	-0.146458	24.0318	1.93703	-8.53534	22.0631	5.11895	-0.0803171
-8.13686	22.049	5.55314	-0.0934079	-8.108	22.1304	-8.27947	22.0559	5.11137	-0.205944
-7.84039	22.0419	5.64684	-0.230065	23.681	1.87425	-8.02405	22.0425	5.10068	-0.330441
-7.62679	22.034	5.47136	-0.235788	-7.76	22.1292	-7.76924	22.0229	5.08697	-0.453715
-7.35585	21.9778	5.54933	-0.639391	23.3797	1.90543	-7.51519	21.9971	5.07031	-0.575677
-7.14834	21.9419	5.36743	-0.658576	-7.2723	21.9974	-7.26204	21.9653	5.05078	-0.696241
-6.86645	21.8902	5.43659	-0.826507	22.9291	1.85522	-7.00994	21.9275	5.02847	-0.815324
-6.73575	21.8207	5.06205	-0.901738	-6.96025	21.824	-6.75902	21.8838	5.00346	-0.932849
-6.51194	21.7761	4.97966	-0.886701	22.8515	1.91046	-6.50942	21.8342	4.97584	-1.04874
-6.36571	21.7226	4.71006	-0.91958	-6.53769	21.7748	-6.26126	21.7789	4.94569	-1.16294
-6.1133	21.6539	4.74936	-0.96588	21.9451	1.82953	-6.01466	21.7179	4.91312	-1.27537
-5.86502	21.6228	4.78267	-0.932212	-5.86181	21.6984	-5.76976	21.6513	4.87822	-1.38597
-5.6311	21.5362	4.84267	-1.35768	22.6378	1.83554	-5.52665	21.5793	4.84107	-1.49469
-5.32538	21.4977	5.017	-1.29476	-5.2419	21.5904	-5.28546	21.5018	4.80178	-1.60148
-5.02789	21.4198	5.16598	-1.44323	21.9323	1.72342	-5.04628	21.4191	4.76045	-1.70628
-4.80537	21.3716	5.07856	-1.40305	-4.88396	21.5199	-4.80922	21.3312	4.71717	-1.80906
-4.57059	21.2841	5.0187	-1.41516	21.411	1.82089	-4.57436	21.2382	4.67204	-1.90978
-4.25512	21.2975	5.20924	-1.25473	-4.20854	21.6781	-4.34181	21.1401	4.62517	-2.0084
-3.97295	21.2187	5.28968	-1.43659	21.6745	1.71706	-4.11165	21.0373	4.57664	-2.10489
-3.8819	21.0903	4.81887	-1.55158	-4.1265	20.9097	-3.88395	20.9296	4.52656	-2.19922
-3.63847	20.946	4.87437	-2.08033	21.177	1.74013	-3.65879	20.8173	4.47504	-2.29137
-3.39243	20.792	4.8698	-2.17147	-3.36091	20.5346	-3.43624	20.7004	4.42216	-2.38133
-3.17136	20.6737	4.81359	-2.23632	20.9289	1.75881	-3.21637	20.5791	4.36803	-2.46907
-2.90183	20.5576	4.88922	-2.24282	-2.85438	20.5218	-2.99923	20.4534	4.31275	-2.5546
-2.61576	20.4406	4.99941	-2.24022	20.3554	1.63453	-2.78489	20.3235	4.2564	-2.63789
-2.47225	20.2971	4.71076	-2.29993	-2.62511	20.1777	-2.57339	20.1895	4.1991	-2.71895
-2.23167	20.1494	4.74115	-2.59924	20.3482	1.66812	-2.36478	20.0515	4.14093	-2.79777
-2.05917	19.9591	4.55915	-2.70907	-2.13855	19.6683	-2.1591	19.9097	4.082	-2.87437
-1.83997	19.7815	4.54161	-2.95501	19.5302	1.67608	-1.95638	19.764	4.02238	-2.94874
-1.63008	19.6178	4.4933	-2.98377	-1.65223	19.5396	-1.75666	19.6147	3.96217	-3.02089
-1.38625	19.43	4.55079	-3.2538	19.2719	1.60914	-1.55997	19.4618	3.90147	-3.09085
-1.23689	19.2777	4.34354	-3.23313	-1.35851	19.3467	-1.36632	19.3055	3.84036	-3.15861
-1.02115	19.0901	4.34001	-3.37862	18.8789	1.62461	-1.17574	19.1458	3.77892	-3.22421
-0.915626	18.9151	4.04129	-3.38504	-1.08512	18.8972	-0.988236	18.9829	3.71725	-3.28766
-0.69737	18.752	4.08449	-3.3112	18.6774	1.58671	-0.803824	18.8169	3.65542	-3.34899
-0.556924	18.6206	3.91765	-3.24611	-0.656428	18.8029	-0.622508	18.6479	3.59351	-3.40821
-0.369536	18.429	3.89232	-3.4418	18.2695	1.59858	-0.444288	18.476	3.53161	-3.46536
-0.292589	18.2545	3.57697	-3.43841	-0.472563	18.2416	-0.269164	18.3013	3.46979	-3.52047
-0.129008	18.0598	3.53214	-3.67267	18.2045	1.59292	-0.0971295	18.1238	3.40813	-3.57357
0.064226	17.8881	3.57771	-3.65234	0.0904022	17.9513	0.0718255	17.9438	3.34669	-3.6247
0.266777	17.7111	3.64559	-3.53489	17.4814	1.52776	0.237714	17.7612	3.28556	-3.67388
0.462816	17.5416	3.68297	-3.52304	0.484895	17.5811	0.400552	17.5762	3.22479	-3.72115
0.69471	17.3885	3.81453	-3.47751	17.9201	1.46778	0.560361	17.389	3.16445	-3.76656
0.758421	17.2015	3.47331	-3.4862	0.558563	17.1082	0.717162	17.1994	3.10461	-3.81013
0.919152	17.0045	3.42611	-3.68814	17.0561	1.52625	0.870984	17.0078	3.04533	-3.85192
0.992299	16.8321	3.16312	-3.6531	0.841759	16.8684	1.02185	16.8141	2.98666	-3.89195
1.15144	16.6214	3.14413	-3.95993	16.9037	1.48938	1.16981	16.6185	2.92867	-3.93028
1.23152	16.4061	2.93688	-3.98017	1.10394	16.291	1.31487	16.4209	2.87142	-3.96695
1.37608	16.1982	2.92366	-4.06676	16.2948	1.48572	1.4571	16.2216	2.81494	-4.00199
1.63331	15.9763	3.22165	-4.1176	1.8035	15.923	1.59651	16.0206	2.7593	-4.03546
1.74728	15.7729	3.09258	-4.11126	15.8261	1.51851	1.73317	15.8179	2.70454	-4.06739
1.72098	15.5826	2.60733	-4.0494	1.43418	15.5774	1.86711	15.6137	2.65071	-4.09783
1.88185	15.3926	2.68649	-4.05799	15.949	1.41285	1.99838	15.408	2.59786	-4.12682
2.01636	15.1828	2.68722	-4.07062	2.01311	15.1473	2.12703	15.2009	2.54602	-4.15442
2.1524	14.9557	2.66007	-4.32039	15.2999	1.41474	2.25311	14.9924	2.49524	-4.18065
2.3319	14.7143	2.78591	-4.37641	2.39489	14.6113	2.37668	14.7827	2.44555	-4.20557
2.44986	14.4778	2.71912	-4.45771	14.4052	1.42204	2.49779	14.5718	2.397	-4.22922
2.62924	14.2856	2.83312	-4.41189	2.72365	14.4703	2.6165	14.3597	2.34961	-4.25165
2.78329	14.0451	2.83437	-4.61015	14.4804	1.35049	2.73287	14.1465	2.30343	-4.27288
2.88163	13.8222	2.71791	-4.58454	2.81109	13.828	2.84695	13.9322	2.25847	-4.29298
2.99795	13.5767	2.66101	-4.63355	13.5466	1.36989	2.95882	13.717	2.21478	-4.31197
3.0061	13.3763	2.32496	-4.53877	2.8064	13.4294	3.06854	13.5009	2.17238	-4.32991
3.0938	13.1803	2.26987	-4.37055	13.6984	1.38065	3.17617	13.2839	2.13129	-4.34682
3.23791	12.9821	2.34896	-4.34215	3.31266	13.1104	3.28177	13.0661	2.09154	-4.36275
3.37507	12.7516	2.4276	-4.28994	12.7323	1.29198	3.38542	12.8475	2.05316	-4.37774
3.3976	12.625	2.15288	-4.0938	3.29401	12.964	3.48718	12.6282	2.01617	-4.39182
3.52312	12.406	2.1715	-4.23243	13.0726	1.26878	3.58713	12.4083	1.98058	-4.40503
3.65416	12.1874	2.2322	-4.25322	3.69076	12.1757	3.68533	12.1876	1.94641	-4.41741
3.73609	11.9739	2.14339	-4.27212	12.4256	1.29554	3.78186	11.9664	1.9137	-4.42898
3.88182	11.7519	2.24671	-4.30213	3.95029	11.7531	3.87678	11.7446	1.88244	-4.43979
3.96644	11.5336	2.11311	-4.46109	12.5098	1.25731	3.97018	11.5223	1.85266	-4.44986
4.08045	11.2668	2.14345	-4.54789	4.04721	11.0677	4.06213	11.2996	1.82437	-4.45922
4.21742	11.0562	2.2322	-4.49465	12.2892	1.18657	4.1527	11.0763	1.79758	-4.4679
4.24749	10.8955	2.00553	-4.33616	4.14933	11.0963	4.24196	10.8527	1.77231	-4.47593
4.32014	10.6783	1.89399	-4.41435	11.6038	1.20666	4.33	10.6287	1.74858	-4.48333
4.41414	10.4642	1.89069	-4.40126	4.42111	10.4937	4.41689	10.4043	1.72638	-4.49013
4.52585	10.2328	1.92144	-4.46844	11.2523	1.13435	4.50271	10.1796	1.70573	-4.49636
4.5774	10.0172	1.80417	-4.43217	4.48366	9.99235	4.58753	9.95461	1.68663	-4.50203
4.67293	9.79489	1.7631	-4.54564	11.2964	1.11613	4.67143	9.72935	1.66911	-4.50715
4.71477	9.60802	1.63334	-4.44242	4.65898	9.72335	4.7545	9.50385	1.65315	-4.51176
4.75589	9.45145	1.53146	-4.24869	11.288	1.16269	4.83681	9.27814	1.63878	-4.51587
4.79118	9.20234	1.43582	-4.30124	4.63217	8.98022	4.91844	9.05223	1.62599	-4.51949
4.88836	8.94839	1.48403	-4.44489	9.91753	1.03479	4.99946	8.82616	1.61479	-4.52264
5.00674	8.68356	1.60897	-4.55478	5.05882	8.56623	5.07997	8.59994	1.60519	-4.52532
5.13511	8.44823	1.80663	-4.48241	9.83645	0.993526	5.16003	8.37361	1.59718	-4.52755
5.23169	8.18447	1.83445	-4.5682	5.18715	8.02727	5.23973	8.14717	1.59078	-4.52933
5.35644	7.93355	1.95254	-4.59647	9.40536	0.94707	5.31916	7.92067	1.58598	-4.53068
5.42048	7.7058	1.86895	-4.57177	5.32495	7.66023	5.39838	7.6941	1.58279	-4.5316
5.54422	7.45804	1.96052	-4.61932	9.29457	0.904119	5.47748	7.46751	1.5812	-4.53209
5.56298	7.24306	1.76279	-4.53421	5.34165	7.17527	5.55654	7.24091	1.58122	-4.53215
5.66876	7.03057	1.92997	-4.36323	8.85755	0.897623	5.63564	7.01431	1.58285	-4.53178
5.79103	6.79734	1.99676	-4.41369	5.85104	6.78356	5.71486	6.78775	1.58608	-4.53098
5.82385	6.59105	1.69052	-4.48351	8.72178	0.882466	5.79428	6.56124	1.59093	-4.52975
5.8592	6.37839	1.57117	-4.42399	5.70661	6.33767	5.87398	6.33481	1.59737	-4.52808
5.93313	6.11497	1.54552	-4.54813	7.93031	0.780301	5.95405	6.10848	1.60542	-4.52597
5.99109	5.90588	1.49446	-4.49233	5.95076	5.93707	6.03455	5.88226	1.61507	-4.52341
6.03435	5.67244	1.29688	-4.60385	8.20844	0.757719	6.11558	5.65619	1.62631	-4.52038
6.07876	5.46805	1.24172	-4.52833	6.0423	5.52	6.19721	5.43028	1.63914	-4.51687
6.15672	5.23349	1.31696	-4.52999	8.07891	0.694846	6.27951	5.20457	1.65356	-4.51288
6.24896	4.97858	1.38529	-4.61745	6.30992	4.93053	6.36258	4.97906	1.66956	-4.50838
6.29963	4.80344	1.30312	-4.48163	8.412	0.688798	6.44648	4.7538	1.68714	-4.50337
6.44938	4.47387	1.51934	-4.8045	6.64607	4.28476	6.53131	4.52881	1.70628	-4.49781
6.55021	4.22617	1.71518	-4.75691	7.62172	0.568365	6.61712	4.30411	1.72698	-4.4917
